run,segment_id,start,end,duration,avg_logprob,no_speech_prob,compression_ratio,compression_penalty,z_avg_logprob,z_no_speech_prob,z_compression_penalty,quality_score,agreement_overlap_duration,agreement_overlap_ratio,agreement_match_count,has_multi_speaker_overlap,multi_speaker_overlap_duration,multi_speaker_overlap_ratio,multi_speaker_match_count,raw_text
VAD_OFF,wseg_002017,5206.36,5208.72,2.360000000000582,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,2.360000000000582,1.0,1,False,0.0,0.0,0,dans la file active ambulatoire
VAD_OFF,wseg_002018,5208.72,5209.84,1.1199999999998909,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,1.1199999999998909,1.0,1,False,0.0,0.0,0,vous savez
VAD_OFF,wseg_002012,5196.36,5197.6,1.2400000000006912,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,1.2400000000006912,1.0,1,False,0.0,0.0,0,pour la santé mentale
VAD_OFF,wseg_002010,5192.84,5194.84,2.0,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,1.6400000000003274,0.8200000000001637,1,False,0.0,0.0,0,Merci nous avons tous ici
VAD_OFF,wseg_002011,5194.84,5196.36,1.519999999999527,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,1.519999999999527,1.0,1,False,0.0,0.0,0,la nécessité d'agir
VAD_OFF,wseg_002006,5182.84,5184.82,1.9799999999995634,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,1.9799999999995634,1.0,1,False,0.0,0.0,0,Riste Ministre de la Santé
VAD_OFF,wseg_002008,5189.12,5190.86,1.7399999999997817,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,1.7399999999997817,1.0,1,False,0.0,0.0,0,Monsieur le député
VAD_OFF,wseg_002019,5209.84,5211.76,1.9200000000000728,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,1.9200000000000728,1.0,1,False,0.0,0.0,0,en octobre 2024
VAD_OFF,wseg_002009,5190.86,5191.92,1.0600000000004002,-0.1036551330637719,0.0014095306396484375,1.5321888412017168,0.0,-0.5032971809183436,-0.323690987406698,-0.02701408785019246,-0.15259210566145318,1.0600000000004002,1.0,1,False,0.0,0.0,0,Feignet
VAD_OFF,wseg_005461,16671.32,16673.18,1.860000000000582,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.860000000000582,1.0,1,False,0.0,0.0,0,comme nous le proposons depuis des années.
VAD_OFF,wseg_005460,16669.78,16671.32,1.5400000000008731,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.5400000000008731,1.0,1,False,0.0,0.0,0,notamment pour des faits de terrorisme
VAD_OFF,wseg_005459,16667.88,16669.74,1.860000000000582,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.860000000000582,1.0,1,False,0.0,0.0,0,"judiciaire pour les individus les plus dangereux,"
VAD_OFF,wseg_005463,16675.68,16677.56,1.8800000000010186,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.8800000000010186,1.0,1,False,0.0,0.0,0,"mais je le répète, il faut changer le"
VAD_OFF,wseg_005464,16677.56,16679.62,2.0599999999976717,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,2.0599999999976717,1.0,1,False,0.0,0.0,0,logiciel de la politique migratoire en France
VAD_OFF,wseg_005465,16679.62,16681.58,1.9600000000027649,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.9600000000027649,1.0,1,False,0.0,0.0,0,et non pas faire que quelques petits
VAD_OFF,wseg_005468,16685.46,16687.44,1.9799999999995634,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.9799999999995634,1.0,1,False,0.0,0.0,0,"RN, et je le dis aux Français,"
VAD_OFF,wseg_005466,16681.58,16683.24,1.6599999999998545,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.4599999999991269,0.8795180722887077,2,False,0.0,0.0,0,ajustements. Ce texte
VAD_OFF,wseg_005458,16665.56,16667.44,1.8799999999973807,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.679999999996653,0.8936170212760605,2,False,0.0,0.0,0,de rétention et la rétention
VAD_OFF,wseg_005457,16663.64,16665.56,1.9200000000018917,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.9200000000018917,1.0,1,False,0.0,0.0,0,"protéger les Français, notamment sur la durée"
VAD_OFF,wseg_005456,16661.36,16663.64,2.279999999998836,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,2.180000000000291,0.9561403508778088,2,False,0.0,0.0,0,c'est-à-dire une simple avancée pour mieux
VAD_OFF,wseg_005462,16673.44,16675.62,2.180000000000291,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.8800000000010186,0.8623853211012695,2,False,0.0,0.0,0,"Nous soutiendrons donc votre proposition de loi,"
VAD_OFF,wseg_005467,16683.24,16685.46,2.219999999997526,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,2.219999999997526,1.0,1,False,0.0,0.0,0,ne passera que grâce aux voix du
VAD_OFF,wseg_005454,16657.68,16659.5,1.819999999999709,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.819999999999709,1.0,1,False,0.0,0.0,0,"comme je le disais, votre proposition"
VAD_OFF,wseg_005455,16659.5,16661.28,1.7799999999988358,-0.05214285671710968,0.019683837890625,1.7619047619047619,0.0,0.5371952298737926,0.7135074906185741,-0.02701408785019246,-0.149298172894589,1.7799999999988358,1.0,1,False,0.0,0.0,0,"de loi a le mérite d'être scalée,"
VAD_1000,wseg_000198,1697.73,1700.47,2.740000000000009,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,2.740000000000009,1.0,1,False,0.0,0.0,0,a toujours mis le travail au cœur de son action parlementaire.
VAD_1000,wseg_000201,1706.17,1708.17,2.0,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,2.0,1.0,1,False,0.0,0.0,0,qui n'entrera pas en vigueur le 1er mai.
VAD_1000,wseg_000202,1708.27,1712.01,3.740000000000009,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,3.740000000000009,1.0,1,False,0.0,0.0,0,Il semble toutefois capital de ne pas laisser l'insécurité juridique
VAD_1000,wseg_000203,1712.01,1715.13,3.1200000000001182,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,3.1200000000001182,1.0,1,False,0.0,0.0,0,en matière d'emploi des salariés persister à cette date.
VAD_1000,wseg_000204,1715.43,1717.15,1.7200000000000273,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,1.7200000000000273,1.0,1,False,0.0,0.0,0,"Monsieur le ministre, qu'allons-nous répondre"
VAD_1000,wseg_000205,1717.15,1719.53,2.3799999999998818,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,2.3799999999998818,1.0,1,False,0.0,0.0,0,"à ceux qui se lèvent tous les matins et ne comptent pas leurs heures,"
VAD_1000,wseg_000206,1719.65,1722.35,2.699999999999818,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,2.699999999999818,1.0,1,False,0.0,0.0,0,"animés, bien sûr, par la seule ambition de vouloir travailler,"
VAD_1000,wseg_000197,1693.91,1697.73,3.8199999999999363,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,3.7200000000000273,0.9738219895288192,2,False,0.0,0.0,0,"Le groupe EPR, par la voix de son président Gabriel Attal,"
VAD_1000,wseg_000196,1693.19,1693.67,0.4800000000000182,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,0.4800000000000182,1.0,1,False,0.0,0.0,0,qu'une démocratie parlementaire.
VAD_1000,wseg_000200,1703.83,1706.17,2.3400000000001455,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,2.3400000000001455,1.0,1,False,0.0,0.0,0,et c'est précisément tout l'enjeu de ce texte
VAD_1000,wseg_000199,1700.71,1703.81,3.099999999999909,-0.10126689414720277,0.0021991729736328125,1.6174142480211082,0.0,-0.45505733123424746,-0.278873100974962,-0.02701408785019246,-0.14917014240909302,2.900000000000091,0.9354838709677987,2,False,0.0,0.0,0,"La liberté de pouvoir travailler est fondamentale,"
VAD_2000,wseg_007283,19165.84,19167.2,1.360000000000582,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,1.360000000000582,1.0,1,False,0.0,0.0,0,c'est un scrutin public
VAD_2000,wseg_007286,19177.28,19179.4,2.1200000000026193,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,1.8000000000029104,0.8490566037739087,1,False,0.0,0.0,0,votant 144 exprimer 143
VAD_2000,wseg_007287,19179.4,19180.22,0.819999999999709,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,0.819999999999709,1.0,1,False,0.0,0.0,0,majorité 72
VAD_2000,wseg_007282,19164.88,19165.84,0.9599999999991269,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,0.9599999999991269,1.0,1,False,0.0,0.0,0,et du gouvernement
VAD_2000,wseg_007273,19146.9,19147.76,0.8599999999969441,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,0.8599999999969441,1.0,1,False,0.0,0.0,0,de l'examen psychiatrique
VAD_2000,wseg_007277,19154.54,19156.96,2.4199999999982538,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,2.4199999999982538,1.0,1,False,0.0,0.0,0,supprimez cet article et qu'on puisse avancer dans le débat
VAD_2000,wseg_007274,19147.76,19150.3,2.540000000000873,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,2.540000000000873,1.0,1,False,0.0,0.0,0,et c'est illusoire de penser qu'en quelques heures
VAD_2000,wseg_007275,19150.3,19153.12,2.819999999999709,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,2.819999999999709,1.0,1,False,0.0,0.0,0,vous allez solliciter des psychiatres pour faire cet examen
VAD_2000,wseg_007281,19162.9,19164.88,1.9799999999995634,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,1.7800000000024738,0.8989898989913466,1,False,0.0,0.0,0,double avis défavorable de la commission
VAD_2000,wseg_007280,19161.24,19162.34,1.0999999999985448,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,1.0999999999985448,1.0,1,False,0.0,0.0,0,dans le débat
VAD_2000,wseg_007279,19158.54,19160.64,2.099999999998545,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,2.099999999998545,1.0,1,False,0.0,0.0,0,je vais mettre aux voix pour que nous puissions avancer
VAD_2000,wseg_007278,19156.96,19158.54,1.5800000000017462,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,1.5800000000017462,1.0,2,False,0.0,0.0,0,merci madame la députée
VAD_2000,wseg_007284,19167.2,19168.54,1.3400000000001455,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,1.3400000000001455,1.0,1,False,0.0,0.0,0,le scrutin est ouvert
VAD_2000,wseg_007285,19170.12,19171.66,1.5400000000008731,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,1.3252812499958964,0.8605722402565876,1,False,0.0,0.0,0,le scrutin est clos
VAD_2000,wseg_007276,19153.12,19154.54,1.4200000000018917,-0.08078023148517982,0.00948333740234375,1.7745454545454546,0.0,-0.04124884645982711,0.13455566299315344,-0.02701408785019246,-0.14879042160278808,1.4200000000018917,1.0,1,False,0.0,0.0,0,donc renoncez je vous en prie
VAD_1000,wseg_001006,5373.32,5380.26,6.940000000000509,-0.09114583159486453,0.005771636962890625,1.5806451612903225,0.0,-0.25062278627275714,-0.07611005438887133,-0.02701408785019246,-0.14749864403369334,6.260000000000218,0.9020172910662477,2,False,0.0,0.0,0,Des agents mis en cause auraient même été changés d'établissement plutôt que suspendus et séparés.
VAD_1000,wseg_001004,5350.92,5361.14,10.220000000000255,-0.09114583159486453,0.005771636962890625,1.5806451612903225,0.0,-0.25062278627275714,-0.07611005438887133,-0.02701408785019246,-0.14749864403369334,9.94000000000051,0.972602739726053,1,False,0.0,0.0,0,"Ainsi, notre groupe Ensemble pour la République soutiendra la proposition de loi sur la lutte contre les violences en milieu scolaire portée par notre collègue Violette Spilbou."
VAD_2000,wseg_001110,3782.96,3785.5,2.5399999999999636,-0.10451525637483973,0.0009622573852539062,1.6867469879518073,0.0,-0.5206707439014415,-0.3490769641415823,-0.02701408785019246,-0.14457969190966677,2.2965312500000437,0.9041461614173529,1,False,0.0,0.0,0,Merci beaucoup Madame la Ministre.
VAD_2000,wseg_001109,3777.76,3782.54,4.779999999999745,-0.10451525637483973,0.0009622573852539062,1.6867469879518073,0.0,-0.5206707439014415,-0.3490769641415823,-0.02701408785019246,-0.14457969190966677,4.579999999999927,0.9581589958159354,2,False,0.0,0.0,0,Il ne doit y avoir aucune ambiguïté dans notre combat face à l'antisémitisme.
VAD_2000,wseg_001108,3776.54,3777.56,1.0199999999999818,-0.10451525637483973,0.0009622573852539062,1.6867469879518073,0.0,-0.5206707439014415,-0.3490769641415823,-0.02701408785019246,-0.14457969190966677,1.0199999999999818,1.0,1,False,0.0,0.0,0,dans leur pays.
VAD_2000,wseg_001107,3771.3,3776.38,5.079999999999927,-0.10451525637483973,0.0009622573852539062,1.6867469879518073,0.0,-0.5206707439014415,-0.3490769641415823,-0.02701408785019246,-0.14457969190966677,4.980000000000018,0.9803149606299388,2,False,0.0,0.0,0,"Nos compatriotes juifs s'interrogent sur leur avenir dans notre pays,"
VAD_2000,wseg_001106,3769.35,3771.12,1.7699999999999818,-0.10451525637483973,0.0009622573852539062,1.6867469879518073,0.0,-0.5206707439014415,-0.3490769641415823,-0.02701408785019246,-0.14457969190966677,1.7699999999999818,1.0,1,False,0.0,0.0,0,vis-à-vis de nos compatriotes juifs.
VAD_2000,wseg_001105,3765.38,3768.72,3.3399999999996908,-0.10451525637483973,0.0009622573852539062,1.6867469879518073,0.0,-0.5206707439014415,-0.3490769641415823,-0.02701408785019246,-0.14457969190966677,3.3399999999996908,1.0,1,False,0.0,0.0,0,Je vous invite à voter un texte qui est un texte de protection
VAD_2000,wseg_001111,3785.76,3789.62,3.8599999999996726,-0.10451525637483973,0.0009622573852539062,1.6867469879518073,0.0,-0.5206707439014415,-0.3490769641415823,-0.02701408785019246,-0.14457969190966677,3.759999999999309,0.9740932642486082,2,False,0.0,0.0,0,La parole est à présent à Monsieur Stéphane Viry pour le groupe Liot.
VAD_1000,wseg_000054,1249.26,1253.22,3.9600000000000364,-0.09967002809417914,0.0026721954345703125,1.6369047619047619,0.0,-0.4228023596612364,-0.25202567142165155,-0.02701408785019246,-0.1437626003893924,3.660000000000082,0.9242424242424364,2,False,0.0,0.0,0,qui viendra bientôt en discussion parlementaire et nous créons trois délits.
VAD_1000,wseg_000048,1225.7,1229.34,3.6399999999998727,-0.09967002809417914,0.0026721954345703125,1.6369047619047619,0.0,-0.4228023596612364,-0.25202567142165155,-0.02701408785019246,-0.1437626003893924,3.6399999999998727,1.0,1,False,0.0,0.0,0,"La parole est à Monsieur Laurent Nunez, ministre de l'Intérieur."
VAD_1000,wseg_000055,1253.3,1253.88,0.5800000000001546,-0.09967002809417914,0.0026721954345703125,1.6369047619047619,0.0,-0.4228023596612364,-0.25202567142165155,-0.02701408785019246,-0.1437626003893924,0.5800000000001546,1.0,1,False,0.0,0.0,0,Trois délits.
VAD_1000,wseg_000049,1229.7,1233.2,3.5,-0.09967002809417914,0.0026721954345703125,1.6369047619047619,0.0,-0.4228023596612364,-0.25202567142165155,-0.02701408785019246,-0.1437626003893924,3.0996562499999527,0.8856160714285579,1,False,0.0,0.0,0,"Merci beaucoup Madame la Présidente, Mesdames et Messieurs les députés."
VAD_1000,wseg_000051,1238.92,1241.16,2.240000000000009,-0.09967002809417914,0.0026721954345703125,1.6369047619047619,0.0,-0.4228023596612364,-0.25202567142165155,-0.02701408785019246,-0.1437626003893924,2.240000000000009,1.0,1,False,0.0,0.0,0,"et sa consommation, notamment par les plus jeunes."
VAD_1000,wseg_000052,1241.34,1244.52,3.1800000000000637,-0.09967002809417914,0.0026721954345703125,1.6369047619047619,0.0,-0.4228023596612364,-0.25202567142165155,-0.02701408785019246,-0.1437626003893924,3.1800000000000637,1.0,1,False,0.0,0.0,0,"Et vous le savez, c'est un problème que nous avons pris à bras-le-corps."
VAD_1000,wseg_000053,1244.86,1248.82,3.9600000000000364,-0.09967002809417914,0.0026721954345703125,1.6369047619047619,0.0,-0.4228023596612364,-0.25202567142165155,-0.02701408785019246,-0.1437626003893924,3.7600000000002183,0.9494949494949959,2,False,0.0,0.0,0,"D'abord, nous avons introduit un certain nombre de mesures dans le projet de loi Riposte"
VAD_1000,wseg_000050,1233.22,1238.92,5.7000000000000455,-0.09967002809417914,0.0026721954345703125,1.6369047619047619,0.0,-0.4228023596612364,-0.25202567142165155,-0.02701408785019246,-0.1437626003893924,4.991250000000036,0.8756578947368415,2,False,0.0,0.0,0,"Monsieur le député, vous avez raison de souligner le fléau que représente le protoxyde d'azote"
VAD_1000,wseg_000088,1356.24,1357.74,1.5,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,1.2290312499999345,0.819354166666623,1,False,0.0,0.0,0,Merci beaucoup monsieur le ministre.
VAD_1000,wseg_000087,1354.16,1356.06,1.8999999999998636,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,1.8999999999998636,1.0,1,False,0.0,0.0,0,contre la consommation de protoxyde d'azote.
VAD_1000,wseg_000086,1349.92,1354.16,4.240000000000009,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,4.240000000000009,1.0,1,False,0.0,0.0,0,"Voilà monsieur le député, comptez sur nous pour continuer cette action déterminée"
VAD_1000,wseg_000090,1365.93,1368.51,2.5799999999999272,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,2.4815312499997617,0.9618338178293921,1,False,0.0,0.0,0,"Merci, merci madame la présidente."
VAD_1000,wseg_000085,1348.56,1349.8,1.240000000000009,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,1.240000000000009,1.0,1,False,0.0,0.0,0,qui sont des vidéos choc.
VAD_1000,wseg_000084,1343.56,1348.5,4.940000000000055,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,4.940000000000055,1.0,1,False,0.0,0.0,0,"des vidéos sur les conséquences en termes de santé de la consommation du protoxyde d'azote,"
VAD_1000,wseg_000091,1368.51,1370.05,1.5399999999999636,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,1.5399999999999636,1.0,1,False,0.0,0.0,0,"Au nom du groupe Rassemblement national,"
VAD_1000,wseg_000083,1339.9,1343.46,3.5599999999999454,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,3.4600000000000364,0.9719101123595757,2,False,0.0,0.0,0,"Et nous avons même mis en ligne, diffusé, y compris à la télévision,"
VAD_1000,wseg_000082,1338.12,1339.82,1.7000000000000455,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,1.7000000000000455,1.0,1,False,0.0,0.0,0,Notamment les risques en termes de santé publique.
VAD_1000,wseg_000089,1359.23,1363.19,3.9600000000000364,-0.10623034478733374,0.00030541419982910156,1.839116719242902,0.0,-0.5553136795975494,-0.3863575429819907,-0.02701408785019246,-0.14194204876536623,3.490000000000009,0.8813131313131255,1,False,0.0,0.0,0,La parole est à présent à monsieur Nicolas Maisonneuve pour le Rassemblement national.
VAD_1000,wseg_000258,1869.49,1871.49,2.0,-0.10621421607851073,0.0002532005310058594,1.4569288389513109,0.0,-0.5549878970789651,-0.389321044530466,-0.02701408785019246,-0.13865276469830665,2.0,1.0,1,False,0.0,0.0,0,de toutes les parties prenantes.
VAD_1000,wseg_000259,1871.65,1872.19,0.5399999999999636,-0.10621421607851073,0.0002532005310058594,1.4569288389513109,0.0,-0.5549878970789651,-0.389321044530466,-0.02701408785019246,-0.13865276469830665,0.5399999999999636,1.0,1,False,0.0,0.0,0,Je vous remercie.
VAD_1000,wseg_000261,1875.71,1879.19,3.480000000000018,-0.10621421607851073,0.0002532005310058594,1.4569288389513109,0.0,-0.5549878970789651,-0.389321044530466,-0.02701408785019246,-0.13865276469830665,2.8900000000001,0.830459770114967,1,False,0.0,0.0,0,La parole est à monsieur Adrien Clouet pour la France Insoumise.
VAD_1000,wseg_000262,1884.92,1889.46,4.539999999999964,-0.10621421607851073,0.0002532005310058594,1.4569288389513109,0.0,-0.5549878970789651,-0.389321044530466,-0.02701408785019246,-0.13865276469830665,3.9600000000000364,0.8722466960352573,1,False,0.0,0.0,0,"Le 1er mai 2026 sera férié, chômé et payé."
VAD_1000,wseg_000263,1892.5,1894.74,2.240000000000009,-0.10621421607851073,0.0002532005310058594,1.4569288389513109,0.0,-0.5549878970789651,-0.389321044530466,-0.02701408785019246,-0.13865276469830665,1.9077812499997435,0.8516880580355963,1,False,0.0,0.0,0,"Grâce à la mobilisation populaire,"
VAD_1000,wseg_000264,1894.76,1899.04,4.279999999999973,-0.10621421607851073,0.0002532005310058594,1.4569288389513109,0.0,-0.5549878970789651,-0.389321044530466,-0.02701408785019246,-0.13865276469830665,3.8799999999998818,0.9065420560747445,2,False,0.0,0.0,0,"nous avons déjoué la manœuvre conjointe de la Macronie et du RN,"
VAD_1000,wseg_000265,1899.28,1902.92,3.6400000000001,-0.10621421607851073,0.0002532005310058594,1.4569288389513109,0.0,-0.5549878970789651,-0.389321044530466,-0.02701408785019246,-0.13865276469830665,3.6400000000001,1.0,1,False,0.0,0.0,0,qui voulait revenir sur 80 ans de conquête sociale.
VAD_1000,wseg_000267,1907.21,1908.23,1.0199999999999818,-0.10621421607851073,0.0002532005310058594,1.4569288389513109,0.0,-0.5549878970789651,-0.389321044530466,-0.02701408785019246,-0.13865276469830665,1.0199999999999818,1.0,1,False,0.0,0.0,0,La lutte paye.
VAD_2000,wseg_006470,17539.59,17542.25,2.6599999999998545,-0.08447916805744171,0.0079345703125,1.7468354430379747,0.0,-0.11596337480913303,0.04665198235892728,-0.02701408785019246,-0.13560126931786784,2.6599999999998545,1.0,1,False,0.0,0.0,0,vous méprisez en réalité les conditions de travail
VAD_2000,wseg_006465,17530.53,17532.57,2.040000000000873,-0.08447916805744171,0.0079345703125,1.7468354430379747,0.0,-0.11596337480913303,0.04665198235892728,-0.02701408785019246,-0.13560126931786784,1.639999999999418,0.8039215686268216,2,False,0.0,0.0,0,et là quand vous nous parlez
VAD_2000,wseg_006466,17532.57,17534.13,1.5600000000013097,-0.08447916805744171,0.0079345703125,1.7468354430379747,0.0,-0.11596337480913303,0.04665198235892728,-0.02701408785019246,-0.13560126931786784,1.5600000000013097,1.0,1,False,0.0,0.0,0,de la psychiatrie
VAD_2000,wseg_006467,17534.13,17536.53,2.399999999997817,-0.08447916805744171,0.0079345703125,1.7468354430379747,0.0,-0.11596337480913303,0.04665198235892728,-0.02701408785019246,-0.13560126931786784,2.399999999997817,1.0,1,False,0.0,0.0,0,comme une alliée pour lutter contre la capacité
VAD_2000,wseg_006468,17536.53,17537.77,1.2400000000016007,-0.08447916805744171,0.0079345703125,1.7468354430379747,0.0,-0.11596337480913303,0.04665198235892728,-0.02701408785019246,-0.13560126931786784,1.2400000000016007,1.0,1,False,0.0,0.0,0,pour certaines personnes
VAD_2000,wseg_006462,17524.67,17526.41,1.7400000000016007,-0.08447916805744171,0.0079345703125,1.7468354430379747,0.0,-0.11596337480913303,0.04665198235892728,-0.02701408785019246,-0.13560126931786784,1.7400000000016007,1.0,1,False,0.0,0.0,0,il sera initié sur quelle base ?
